sn,id,name,domain_name
3009,124665,市立中路國小,zlp.kh.edu.tw
3010,124666,市立復安國小,fap.kh.edu.tw
3011,124667,市立路竹國小,lzp.kh.edu.tw
3012,124668,市立路竹區大社國小,lds.kh.edu.tw
3013,124669,市立下坑國小,xkp.kh.edu.tw
3014,124670,市立竹滬國小,zfp.kh.edu.tw
3015,124671,市立三埤國小,spi.kh.edu.tw
3016,124672,市立北嶺國小,blp.kh.edu.tw
3017,124673,市立一甲國小,yjp.kh.edu.tw
3018,124674,市立文賢國小,wxp.kh.edu.tw
3019,124675,市立明宗國小,mzp.kh.edu.tw
3020,124676,市立大湖國小,dhu.kh.edu.tw
3021,124677,市立海埔國小,hpu.kh.edu.tw
3022,124678,市立三侯國小,shp.kh.edu.tw
3023,124679,市立茄萣國小,qdp.kh.edu.tw
3024,124680,市立茄萣區成功國小,tgn.kh.edu.tw
3025,124681,市立砂崙國小,slu.kh.edu.tw
3026,124682,市立永安國小,yap.kh.edu.tw
3027,124683,市立新港國小,xgp.kh.edu.tw
3028,124684,市立彌陀國小,mtp.kh.edu.tw
3029,124685,市立南安國小,nap.kh.edu.tw
3030,124686,市立壽齡國小,sli.kh.edu.tw
3031,124687,市立梓官國小,zgp.kh.edu.tw
3032,124688,市立蚵寮國小,klp.kh.edu.tw
3033,124689,市立旗山國小,qsp.kh.edu.tw
3034,124690,市立溪洲國小,xzp.kh.edu.tw
3035,124691,市立旗山區鼓山國小,gsa.kh.edu.tw
3036,124692,市立圓潭國小,ytp.kh.edu.tw
3037,124693,市立旗尾國小,qwp.kh.edu.tw
3038,124694,市立嶺口國小,lkp.kh.edu.tw
3039,124697,市立美濃國小,mnp.kh.edu.tw
3040,124698,市立東門國小,dmp.kh.edu.tw
3041,124699,市立吉洋國小,jyp.kh.edu.tw
3042,124700,市立龍肚國小,ldp.kh.edu.tw
3043,124701,市立中壇國小,ztp.kh.edu.tw
3044,124702,市立廣興國小,gxp.kh.edu.tw
3045,124703,市立龍山國小,lsp.kh.edu.tw
3046,124704,市立福安國小,lsp.kh.edu.tw
3047,124705,市立吉東國小,jdp.kh.edu.tw
3048,124706,市立六龜國小,lgp.kh.edu.tw
3049,124707,市立荖濃國小,lnp.kh.edu.tw
3050,124708,市立新發國小,xfp.kh.edu.tw
3051,124709,市立龍興國小,lxp.kh.edu.tw
3052,124710,市立新威國小,xwp.kh.edu.tw
3053,124711,市立寶來國小,bla.kh.edu.tw
3054,124712,市立月美國小,ymp.kh.edu.tw
3055,124713,市立上平國小,spn.kh.edu.tw
3056,124714,市立新庄國小,szp.kh.edu.tw
3057,124715,市立集來國小,jlp.kh.edu.tw
3058,124716,市立杉林國小,sal.kh.edu.tw
3059,124718,市立內門國小,nmp.kh.edu.tw
3060,124719,市立觀亭國小,ktp.kh.edu.tw
3061,124720,市立溝坪國小,gop.kh.edu.tw
3062,124721,市立金竹國小,jz.kh.edu.tw
3063,124722,市立木柵國小,mza.kh.edu.tw
3064,124723,市立西門國小,xm.kh.edu.tw
3065,124724,市立景義國小,jyi.kh.edu.tw
3066,124726,市立小林國小,xln.kh.edu.tw
3067,124727,市立寶隆國小,bln.kh.edu.tw
3068,124730,市立巴楠花部落國(中)小,mzu.kh.edu.tw
3069,124731,市立民生國小,msp.kh.edu.tw
3070,124732,市立茂林國小,ml.kh.edu.tw
3071,124733,市立多納國小,dn.kh.edu.tw
3072,124734,市立桃源國小,ty.kh.edu.tw
3073,124735,市立建山國小,zs.kh.edu.tw
3074,124736,市立興中國小,szu.kh.edu.tw
3075,124737,市立寶山國小,bs.kh.edu.tw
3076,124738,市立樟山國小,zas.kh.edu.tw
3077,124739,市立鎮北國小,zbp.kh.edu.tw
3078,124740,市立鳳西國小,fxp.kh.edu.tw
3079,124741,市立維新國小,wxn.kh.edu.tw
3080,124743,市立瑞興國小,rsp.kh.edu.tw
3081,124744,市立登發國小,df.kh.edu.tw
3082,124745,市立竹圍國小,zw.kh.edu.tw
3083,124746,市立觀音國小,gi.kh.edu.tw
3084,124747,市立竹後國小,zh.kh.edu.tw
3085,124748,市立正義國小,zen.kh.edu.tw
3086,124749,市立福誠國小,ftn.kh.edu.tw
3087,124750,市立山頂國小,sd.kh.edu.tw
3088,124751,市立過埤國小,guo.kh.edu.tw
3089,124752,市立中崙國小,zlu.kh.edu.tw
3090,124753,市立橋頭國小,qtp.kh.edu.tw
3091,124754,市立興達國小,sda.kh.edu.tw
3092,124755,市立那瑪夏區民權國小,mcp.kh.edu.tw
3093,124756,市立後庄國小,hzp.kh.edu.tw
3094,124757,市立王公國小,wgp.kh.edu.tw
3095,124758,市立壽天國小,stp.kh.edu.tw
3096,124760,市立蔡文國小,tsw.kh.edu.tw
3097,124761,市立文華國小,whp.kh.edu.tw
3098,124762,市立鳳翔國小,fly.kh.edu.tw
3099,130601,國立屏東大學實小,nptups.ptc.edu.tw
3100,131601,私立崇華國小,chbes.ptc.edu.tw
3101,134601,縣立中正國小,ccps.ptc.edu.tw
3102,134602,縣立仁愛國小,raps.ptc.edu.tw
3103,134603,縣立海豐國小,hfps.ptc.edu.tw
3104,134604,縣立公館國小,ggps.ptc.edu.tw
3105,134605,縣立大同國小,dtps.ptc.edu.tw
3106,134606,縣立鶴聲國小,hsps.ptc.edu.tw
3107,134607,縣立凌雲國小,lyes.ptc.edu.tw
3108,134608,縣立勝利國小,slps.ptc.edu.tw
3109,134609,縣立歸來國小,glps.ptc.edu.tw
3110,134610,縣立前進國小,cjes.ptc.edu.tw
3111,134611,縣立唐榮國小,trps.ptc.edu.tw
3112,134612,縣立民和國小,mhps.ptc.edu.tw
3113,134613,縣立建國國小,jgps.ptc.edu.tw
3114,134614,縣立復興國小,fsps.ptc.edu.tw
3115,134615,縣立忠孝國小,chps.ptc.edu.tw
3116,134616,縣立和平國小,hpps.ptc.edu.tw
3117,134617,縣立萬丹國小,wtps.ptc.edu.tw
3118,134618,縣立新庄國小,sjps.ptc.edu.tw
3119,134619,縣立興華國小,shps.ptc.edu.tw
3120,134620,縣立新興國小,sses.ptc.edu.tw
3121,134621,縣立社皮國小,spps.ptc.edu.tw
3122,134622,縣立廣安國小,kaps.ptc.edu.tw
3123,134623,縣立興化國小,shes.ptc.edu.tw
3124,134624,縣立麟洛國小,llps.ptc.edu.tw
3125,134626,縣立後庄國小,hjps.ptc.edu.tw
3126,134627,縣立惠農國小,hnps.ptc.edu.tw
3127,134628,縣立長興國小,csps.ptc.edu.tw
3128,134629,縣立繁華國小,fhps.ptc.edu.tw
3129,134630,縣立德協國小,dses.ptc.edu.tw
3130,134631,縣立鹽埔國小,ypps.ptc.edu.tw
3131,134632,縣立仕絨國小,srps.ptc.edu.tw
3132,134633,縣立高朗國小,gles.ptc.edu.tw
3133,134634,縣立新圍國小,shwps.ptc.edu.tw
3134,134635,縣立彭厝國小,pcps.ptc.edu.tw
3135,134636,縣立振興國小,jses.ptc.edu.tw
3136,134637,縣立高樹國小,gsps.ptc.edu.tw
3137,134638,縣立舊寮國小,jolps.ptc.edu.tw
3138,134639,縣立新豐國小,sfps.ptc.edu.tw
3139,134640,縣立田子國小,tzps.ptc.edu.tw
3140,134641,縣立新南國小,snps.ptc.edu.tw
3141,134642,縣立泰山國小,tsps.ptc.edu.tw
3142,134644,縣立大路關國(中)小,gosps.ptc.edu.tw
3143,134646,縣立里港國小,lgps.ptc.edu.tw
3144,134647,縣立載興國小,tses.ptc.edu.tw
3145,134648,縣立土庫國小,tkps.ptc.edu.tw
3146,134649,縣立三和國小,sahes.ptc.edu.tw
3147,134651,縣立潮州國小,cjps.ptc.edu.tw
3148,134652,縣立光春國小,gcps.ptc.edu.tw
3149,134653,縣立光華國小,khps.ptc.edu.tw
3150,134654,縣立四林國小,sles.ptc.edu.tw
3151,134655,縣立潮南國小,cnps.ptc.edu.tw
3152,134656,縣立潮東國小,ctps.ptc.edu.tw
3153,134657,縣立萬巒國小,wles.ptc.edu.tw
3154,134658,縣立五溝國小,wgps.ptc.edu.tw
3155,134659,縣立佳佐國小,jtes.ptc.edu.tw
3156,134661,縣立赤山國小,chsps.ptc.edu.tw
3157,134662,縣立內埔國小,npes.ptc.edu.tw
3158,134664,縣立僑智國小,chjps.ptc.edu.tw
3159,134665,縣立崇文國小,cwps.ptc.edu.tw
3160,134666,縣立新生國小,ssps.ptc.edu.tw
3161,134667,縣立榮華國小,rhes.ptc.edu.tw
3162,134668,縣立黎明國小,lmps.ptc.edu.tw
3163,134669,縣立隘寮國小,alps.ptc.edu.tw
3164,134670,縣立泰安國小,taps.ptc.edu.tw
3165,134671,縣立東勢國小,dsps.ptc.edu.tw
3166,134672,縣立豐田國小,ftes.ptc.edu.tw
3167,134673,縣立富田國小,ftps.ptc.edu.tw
3168,134674,縣立竹田國小,jtps.ptc.edu.tw
3169,134675,縣立西勢國小,sisps.ptc.edu.tw
3170,134676,縣立大明國小,dmps.ptc.edu.tw
3171,134677,縣立新埤國小,spes.ptc.edu.tw
3172,134678,縣立大成國小,dcps.ptc.edu.tw
3173,134679,縣立萬隆國小,wlps.ptc.edu.tw
3174,134680,縣立餉潭國小,stps.ptc.edu.tw
3175,134681,縣立枋寮國小,flps.ptc.edu.tw
3176,134682,縣立僑德國小,cdps.ptc.edu.tw
3177,134683,縣立建興國小,jsps.ptc.edu.tw
3178,134686,縣立東港國小,dkps.ptc.edu.tw
3179,134687,縣立東隆國小,dlps.ptc.edu.tw
3180,134688,縣立海濱國小,hbps.ptc.edu.tw
3181,134689,縣立以栗國小,ylps.ptc.edu.tw
3182,134690,縣立大潭國小,dtes.ptc.edu.tw
3183,134691,縣立新園國小,syes.ptc.edu.tw
3184,134692,縣立仙吉國小,sjes.ptc.edu.tw
3185,134693,縣立烏龍國小,wules.ptc.edu.tw
3186,134694,縣立港西國小,ksps.ptc.edu.tw
3187,134695,縣立鹽洲國小,yjps.ptc.edu.tw
3188,134696,縣立琉球國小,lcps.ptc.edu.tw
3189,134697,縣立天南國小,tnps.ptc.edu.tw
3190,134698,縣立全德國小,cdes.ptc.edu.tw
3191,134700,縣立崁頂國小,kdes.ptc.edu.tw
3192,134701,縣立港東國小,kdps.ptc.edu.tw
3193,134702,縣立力社國小,lsps.ptc.edu.tw
3194,134703,縣立林邊國小,lbps.ptc.edu.tw
3195,134704,縣立仁和國小,rhps.ptc.edu.tw
3196,134705,縣立竹林國小,jlps.ptc.edu.tw
3197,134706,縣立崎峰國小,cfps.ptc.edu.tw
3198,134707,縣立水利國小,sulps.ptc.edu.tw
3199,134708,縣立南州國小,njps.ptc.edu.tw
3200,134709,縣立同安國小,taes.ptc.edu.tw
3201,134710,縣立溪北國小,sbps.ptc.edu.tw
3202,134711,縣立佳冬國小,jdps.ptc.edu.tw
3203,134712,縣立塭子國小,uzps.ptc.edu.tw
3204,134713,縣立羌園國小,cyps.ptc.edu.tw
3205,134714,縣立昌隆國小,chles.ptc.edu.tw
3206,134715,縣立大新國小,dasps.ptc.edu.tw
3207,134716,縣立玉光國小,yges.ptc.edu.tw
3208,134717,縣立恆春國小,hcps.ptc.edu.tw
3209,134718,縣立僑勇國小,chyps.ptc.edu.tw
3210,134720,縣立山海國小,sahps.ptc.edu.tw
3211,134721,縣立大光國小,dgps.ptc.edu.tw
3212,134722,縣立水泉國小,scps.ptc.edu.tw
3213,134723,縣立大平國小,dpps.ptc.edu.tw
3214,134724,縣立墾丁國小,ktps.ptc.edu.tw
3215,134725,縣立車城國小,cces.ptc.edu.tw
3216,134729,縣立滿州國小,mjps.ptc.edu.tw
3217,134730,縣立長樂國小,chlps.ptc.edu.tw
3218,134731,縣立永港國小,ygps.ptc.edu.tw
3219,134735,縣立楓港國小,fkps.ptc.edu.tw
3220,134736,縣立加祿國小,clups.ptc.edu.tw
3221,134737,縣立地磨兒國小,sdps.ptc.edu.tw
3222,134740,縣立青山國小,chses.ptc.edu.tw
3223,134741,縣立青葉國小,cyes.ptc.edu.tw
3224,134742,縣立口社國小,kses.ptc.edu.tw
3225,134744,縣立佳義國小,jyps.ptc.edu.tw
3226,134746,縣立北葉國小,byps.ptc.edu.tw
3227,134748,縣立霧臺國小,wutps.ptc.edu.tw
3228,134751,縣立武潭國小,wtes.ptc.edu.tw
3229,134752,縣立泰武國小,twps.ptc.edu.tw
3230,134753,縣立萬安國小,waps.ptc.edu.tw
3231,134754,縣立來義國小,lyps.ptc.edu.tw
3232,134755,縣立望嘉國小,wcps.ptc.edu.tw
3233,134756,縣立文樂國小,welps.ptc.edu.tw
3234,134757,縣立南和國小,nhps.ptc.edu.tw
3235,134758,縣立古樓國小,ghes.ptc.edu.tw
3236,134759,縣立春日國小,crps.ptc.edu.tw
3237,134760,縣立力里國小,lles.ptc.edu.tw
3238,134761,縣立古華國小,ghps.ptc.edu.tw
3239,134762,縣立楓林國小,fles.ptc.edu.tw
3240,134763,縣立丹路國小,dles.ptc.edu.tw
3241,134764,縣立內獅國小,nses.ptc.edu.tw
3242,134765,縣立草埔國小,cpps.ptc.edu.tw
3243,134766,縣立石門國小,smps.ptc.edu.tw
3244,134768,縣立高士國小,gses.ptc.edu.tw
3245,134769,縣立牡丹國小,mdps.ptc.edu.tw
3246,134771,縣立三多國小,sdes.ptc.edu.tw
3247,134772,縣立信義國小,syps.ptc.edu.tw
3248,134773,縣立瑞光國小,rgps.ptc.edu.tw
3249,134774,縣立崇蘭國小,clps.ptc.edu.tw
3250,134775,縣立四維國小,swps.ptc.edu.tw
3251,134776,縣立東寧國小,dnps.ptc.edu.tw
3252,134777,縣立潮昇國小,csnps.ptc.edu.tw
3253,134778,縣立潮和國小,chhps.ptc.edu.tw
3254,134779,縣立東興國小,ts.ptc.edu.tw
3255,134780,縣立塔樓國小,tlps.ptc.edu.tw
3256,134781,縣立玉田國小,ytes.ptc.edu.tw
3257,134783,縣立東光國小,dkes.ptc.edu.tw
3258,134784,縣立賽嘉國小,sces.ptc.edu.tw
3259,134785,縣立瓦磘國小,wyps.ptc.edu.tw
3260,134786,縣立民生國小,msps.ptc.edu.tw
3261,144601,縣立仁愛國小,raps.ttct.edu.tw
3262,144602,縣立復興國小,fsps.ttct.edu.tw
3263,144603,縣立光明國小,gmps.ttct.edu.tw
3264,144604,縣立寶桑國小,bsps.ttct.edu.tw
3265,144605,縣立新生國小,ssps.ttct.edu.tw
3266,144606,縣立豐里國小,flps.ttct.edu.tw
3267,144607,縣立豐榮國小,frps.ttct.edu.tw
3268,144608,縣立馬蘭國小,mlps.ttct.edu.tw
3269,144609,縣立豐源國小,fayps.ttct.edu.tw
3270,144610,縣立康樂國小,klps.ttct.edu.tw
3271,144611,縣立豐年國小,fnps.ttct.edu.tw
3272,144612,縣立卑南國小,bnps.ttct.edu.tw
3273,144613,縣立岩灣國小,yups.ttct.edu.tw
3274,144614,縣立南王國小,nwps.ttct.edu.tw
3275,144615,縣立知本國小,jbps.ttct.edu.tw
3276,144616,縣立建和國小,jhps.ttct.edu.tw
3277,144617,縣立豐田國小,ftps.ttct.edu.tw
3278,144618,縣立富岡國小,fgps.ttct.edu.tw
3279,144619,縣立新園國小,syps.ttct.edu.tw
3280,144620,縣立賓朗國小,blps.ttct.edu.tw
3281,144621,縣立溫泉國小,hses.ttct.edu.tw
3282,144622,縣立利嘉國小,ljps.ttct.edu.tw
3283,144623,縣立初鹿國小,clps.ttct.edu.tw
3284,144624,縣立東成國小,dcps.ttct.edu.tw
3285,144625,縣立富山國小,fses.ttct.edu.tw
3286,144627,縣立大南國小,dnps.ttct.edu.tw
3287,144628,縣立太平國小,tpps.ttct.edu.tw
3288,144629,縣立大王國小,dwps.ttct.edu.tw
3289,144630,縣立香蘭國小,slps.ttct.edu.tw
3290,144632,縣立三和國小,sahps.ttct.edu.tw
3291,144633,縣立美和國小,mhps.ttct.edu.tw
3292,144635,縣立大溪國小,dsps.ttct.edu.tw
3293,144636,縣立尚武國小,swps.ttct.edu.tw
3294,144637,縣立大武國小,twps.ttct.edu.tw
3295,144638,縣立大鳥國小,danps.ttct.edu.tw
3296,144640,縣立綠島國小,ldps.ttct.edu.tw
3297,144642,縣立鹿野國小,lyes.ttct.edu.tw
3298,144643,縣立龍田國小,ltps.ttct.edu.tw
3299,144644,縣立永安國小,yaps.ttct.edu.tw
3300,144645,縣立瑞豐國小,rfps.ttct.edu.tw
3301,144646,縣立瑞源國小,ryes.ttct.edu.tw
3302,144647,縣立關山國小,ksps.ttct.edu.tw
3303,144648,縣立月眉國小,ymps.ttct.edu.tw
3304,144649,縣立德高國小,dgps.ttct.edu.tw
3305,144650,縣立電光國小,tkes.ttct.edu.tw
3306,144651,縣立福原國小,fyes.ttct.edu.tw
3307,144652,縣立大坡國小,dpps.ttct.edu.tw
3308,144653,縣立萬安國小,waes.ttct.edu.tw
3309,144655,縣立東河國小,thps.ttct.edu.tw
3310,144656,縣立都蘭國小,thes.ttct.edu.tw
3311,144659,縣立泰源國小,tyes.ttct.edu.tw
3312,144660,縣立北源國小,pyes.ttct.edu.tw
3313,144662,縣立三民國小,smps.ttct.edu.tw
3314,144663,縣立成功國小,cgps.ttct.edu.tw
3315,144664,縣立信義國小,syips.ttct.edu.tw
3316,144665,縣立三仙國小,sasps.ttct.edu.tw
3317,144667,縣立忠孝國小,jsps.ttct.edu.tw
3318,144669,縣立長濱國小,cbps.ttct.edu.tw
3319,144671,縣立寧埔國小,nbps.ttct.edu.tw
3320,144672,縣立竹湖國小,jhes.ttct.edu.tw
3321,144673,縣立三間國小,sjps.ttct.edu.tw
3322,144674,縣立樟原國小,jyps.ttct.edu.tw
3323,144676,縣立嘉蘭國小,jles.ttct.edu.tw
3324,144677,縣立介達國小,jdes.ttct.edu.tw
3325,144678,縣立新興國小,shsps.ttct.edu.tw
3326,144679,縣立賓茂國小,bmps.ttct.edu.tw
3327,144680,縣立安朔國小,asps.ttct.edu.tw
3328,144683,縣立臺坂國小,tabps.ttct.edu.tw
3329,144685,縣立蘭嶼國小,laps.ttct.edu.tw
3330,144686,縣立椰油國小,yyps.ttct.edu.tw
3331,144687,縣立東清國小,donps.ttct.edu.tw
3332,144688,縣立朗島國小,lodps.ttct.edu.tw
3333,144689,縣立桃源國小,toyps.ttct.edu.tw
3334,144690,縣立武陵國小,wlps.ttct.edu.tw
3335,144692,縣立鸞山國小,lsps.ttct.edu.tw
3336,144693,縣立紅葉國小,hyps.ttct.edu.tw
3337,144694,縣立海端國小,hdps.ttct.edu.tw
3338,144695,縣立初來國小,clips.ttct.edu.tw
3339,144696,縣立崁頂國小,kdps.ttct.edu.tw
3340,144697,縣立廣原國小,gyps.ttct.edu.tw
3341,144698,縣立錦屏國小,jpps.ttct.edu.tw
3342,144700,縣立加拿國小,jnps.ttct.edu.tw
3343,144701,縣立東海國小,dhips.ttct.edu.tw
3344,144702,縣立霧鹿國小,wulps.ttct.edu.tw
3345,144703,縣立興隆國小,slops.ttct.edu.tw
3346,151602,私立海星國小,rcsmps.hlc.edu.tw
3347,154601,縣立明禮國小,mlips.hlc.edu.tw
3348,154602,縣立明義國小,myps.hlc.edu.tw
3349,154603,縣立明廉國小,mleps.hlc.edu.tw
3350,154604,縣立明恥國小,mcps.hlc.edu.tw
3351,154605,縣立中正國小,czps.hlc.edu.tw
3352,154606,縣立信義國小,syips.hlc.edu.tw
3353,154607,縣立復興國小,fshps.hlc.edu.tw
3354,154608,縣立中華國小,chps.hlc.edu.tw
3355,154610,縣立忠孝國小,cshps.hlc.edu.tw
3356,154611,縣立北濱國小,bbps.hlc.edu.tw
3357,154612,縣立鑄強國小,tcps.hlc.edu.tw
3358,154613,縣立國福國小,gfups.hlc.edu.tw
3359,154614,縣立新城國小,scps.hlc.edu.tw
3360,154615,縣立北埔國小,bpps.hlc.edu.tw
3361,154616,縣立康樂國小,klps.hlc.edu.tw
3362,154617,縣立嘉里國小,zlips.hlc.edu.tw
3363,154618,縣立吉安國小,gaps.hlc.edu.tw
3364,154619,縣立宜昌國小,ycps.hlc.edu.tw
3365,154620,縣立北昌國小,bcps.hlc.edu.tw
3366,154621,縣立稻香國小,dshps.hlc.edu.tw
3367,154622,縣立光華國小,khps.hlc.edu.tw
3368,154623,縣立南華國小,nhps.hlc.edu.tw
3369,154624,縣立化仁國小,hzps.hlc.edu.tw
3370,154625,縣立太昌國小,tacps.hlc.edu.tw
3371,154626,縣立壽豐國小,sfops.hlc.edu.tw
3372,154627,縣立豐山國小,fsnps.hlc.edu.tw
3373,154628,縣立豐裡國小,flps.hlc.edu.tw
3374,154629,縣立志學國小,jsps.hlc.edu.tw
3375,154630,縣立平和國小,phps.hlc.edu.tw
3376,154631,縣立溪口國小,skps.hlc.edu.tw
3377,154632,縣立月眉國小,ymps.hlc.edu.tw
3378,154633,縣立水璉國小,sulps.hlc.edu.tw
3379,154634,縣立鳳林國小,flips.hlc.edu.tw
3380,154636,縣立大榮國小,dlps.hlc.edu.tw
3381,154637,縣立鳳仁國小,fjps.hlc.edu.tw
3382,154638,縣立北林國小,blps.hlc.edu.tw
3383,154640,縣立長橋國小,chcps.hlc.edu.tw
3384,154642,縣立林榮國小,llps.hlc.edu.tw
3385,154643,縣立光復國小,kfps.hlc.edu.tw
3386,154644,縣立太巴塱國小,tplps.hlc.edu.tw
3387,154648,縣立大進國小,dchps.hlc.edu.tw
3388,154649,縣立瑞穗國小,zshps.hlc.edu.tw
3389,154650,縣立瑞北國小,zbps.hlc.edu.tw
3390,154651,縣立瑞美國小,zmeps.hlc.edu.tw
3391,154652,縣立鶴岡國小,hgps.hlc.edu.tw
3392,154653,縣立舞鶴國小,whps.hlc.edu.tw
3393,154654,縣立富源國小,fyps.hlc.edu.tw
3394,154655,縣立豐濱國小,fbps.hlc.edu.tw
3395,154656,縣立港口國小,gkps.hlc.edu.tw
3396,154657,縣立靜浦國小,zpps.hlc.edu.tw
3397,154658,縣立新社國小,ssps.hlc.edu.tw
3398,154660,縣立玉里國小,ylps.hlc.edu.tw
3399,154661,縣立中城國小,ccps.hlc.edu.tw
3400,154662,縣立源城國小,jcps.hlc.edu.tw
3401,154663,縣立樂合國小,lhps.hlc.edu.tw
3402,154664,縣立觀音國小,gips.hlc.edu.tw
3403,154665,縣立高寮國小,glps.hlc.edu.tw
3404,154666,縣立松浦國小,spups.hlc.edu.tw
3405,154667,縣立春日國小,czips.hlc.edu.tw
3406,154668,縣立德武國小,dwes.hlc.edu.tw
3407,154669,縣立三民國小,smps.hlc.edu.tw
3408,154670,縣立大禹國小,dyps.hlc.edu.tw
3409,154671,縣立長良國小,clps.hlc.edu.tw
3410,154672,縣立富里國小,fulps.hlc.edu.tw
3411,154674,縣立東里國小,tlps.hlc.edu.tw
3412,154675,縣立明里國小,mrps.hlc.edu.tw
3413,154676,縣立吳江國小,wcps.hlc.edu.tw
3414,154677,縣立學田國小,stps.hlc.edu.tw
3415,154678,縣立永豐國小,yfps.hlc.edu.tw
3416,154679,縣立萬寧國小,wlips.hlc.edu.tw
3417,154680,縣立東竹國小,djps.hlc.edu.tw
3418,154681,縣立秀林國小,slips.hlc.edu.tw
3419,154682,縣立富世國小,fusps.hlc.edu.tw
3420,154683,縣立崇德國小,cdps.hlc.edu.tw
3421,154684,縣立和平國小,hpps.hlc.edu.tw
3422,154685,縣立景美國小,zmps.hlc.edu.tw
3423,154686,縣立三棧國小,szps.hlc.edu.tw
3424,154687,縣立佳民國小,cmps.hlc.edu.tw
3425,154689,縣立水源國小,syps.hlc.edu.tw
3426,154690,縣立銅蘭國小,tlaps.hlc.edu.tw
3427,154691,縣立文蘭國小,wlps.hlc.edu.tw
3428,154692,縣立萬榮國小,wlops.hlc.edu.tw
3429,154693,縣立明利國小,mlps.hlc.edu.tw
3430,154694,縣立見晴國小,cchps.hlc.edu.tw
3431,154695,縣立馬遠國小,myups.hlc.edu.tw
3432,154696,縣立西林國小,slps.hlc.edu.tw
3433,154697,縣立紅葉國小,hyps.hlc.edu.tw
3434,154698,縣立卓溪國小,zsps.hlc.edu.tw
3435,154699,縣立崙山國小,lsaps.hlc.edu.tw
3436,154700,縣立立山國小,lsps.hlc.edu.tw
3437,154701,縣立太平國小,tpps.hlc.edu.tw
3438,154702,縣立卓清國小,zcps.hlc.edu.tw
3439,154703,縣立卓樂國小,zlps.hlc.edu.tw
3440,154704,縣立古風國小,gfps.hlc.edu.tw
3441,154705,縣立奇美國小,gmps.hlc.edu.tw
3442,154706,縣立卓楓國小,zfps.hlc.edu.tw
3443,154707,縣立西富國小,sfps.hlc.edu.tw
3444,154708,縣立大興國小,dsps.hlc.edu.tw
3445,154710,縣立西寶國小,spps.hlc.edu.tw
3446,154711,縣立中原國小,cyps.hlc.edu.tw
3447,164601,縣立馬公國小,mkps.phc.edu.tw
3448,164602,縣立中正國小,ccps.phc.edu.tw
3449,164603,縣立中興國小,chps.phc.edu.tw
3450,164604,縣立中山國小,csps.phc.edu.tw
3451,164605,縣立石泉國小,scps.phc.edu.tw
3452,164606,縣立東衛國小,dwps.phc.edu.tw
3453,164607,縣立興仁國小,sjps.phc.edu.tw
3454,164608,縣立山水國小,ssps.phc.edu.tw
3455,164609,縣立五德國小,wdps.phc.edu.tw
3456,164610,縣立時裡國小,slps.phc.edu.tw
3457,164611,縣立風櫃國小,fkps.phc.edu.tw
3458,164612,縣立虎井國小,hjps.phc.edu.tw
3459,164614,縣立成功國小,cgps.phc.edu.tw
3460,164615,縣立西溪國小,sips.phc.edu.tw
3461,164616,縣立湖西國小,hsps.phc.edu.tw
3462,164618,縣立龍門國小,lmps.phc.edu.tw
3463,164619,縣立隘門國小,amps.phc.edu.tw
3464,164620,縣立沙港國小,skps.phc.edu.tw
3465,164621,縣立中屯國小,ctps.phc.edu.tw
3466,164623,縣立講美國小,jmps.phc.edu.tw
3467,164625,縣立赤崁國小,ckps.phc.edu.tw
3468,164627,縣立鳥嶼國小,nyps.phc.edu.tw
3469,164628,縣立吉貝國小,cpps.phc.edu.tw
3470,164629,縣立後寮國小,hlps.phc.edu.tw
3471,164630,縣立合橫國小,hhps.phc.edu.tw
3472,164631,縣立竹灣國小,cwps.phc.edu.tw
3473,164633,縣立大池國小,dtps.phc.edu.tw
3474,164634,縣立池東國小,cdps.phc.edu.tw
3475,164636,縣立內垵國小,naps.phc.edu.tw
3476,164637,縣立外垵國小,wips.phc.edu.tw
3477,164638,縣立望安國小,waps.phc.edu.tw
3478,164639,縣立將軍國小,jjps.phc.edu.tw
3479,164641,縣立花嶼國小,hyps.phc.edu.tw
3480,164643,縣立七美國小,cmps.phc.edu.tw
3481,164644,縣立雙湖國小,tlps.phc.edu.tw
3482,164645,縣立文澳國小,wops.phc.edu.tw
3483,164646,縣立文光國小,wgps.phc.edu.tw
3484,173601,市立中正國小,ccps.kl.edu.tw
3485,173602,市立正濱國小,cbps.kl.edu.tw
3486,173603,市立忠孝國小,csps.kl.edu.tw
3487,173604,市立和平國小,hpps.kl.edu.tw
3488,173605,市立八斗國小,bdps.kl.edu.tw
3489,173606,市立東信國小,dsps.kl.edu.tw
3490,173607,市立中興國小,chsps.kl.edu.tw
3491,173608,市立深澳國小,saps.kl.edu.tw
3492,173609,市立月眉國小,ymps.kl.edu.tw
3493,173610,市立東光國小,dgps.kl.edu.tw
3494,173611,市立仁愛國小,raps.kl.edu.tw
3495,173612,市立信義國小,syps.kl.edu.tw
3496,173613,市立成功國小,ckps.kl.edu.tw
3497,173614,市立南榮國小,nrps.kl.edu.tw
3498,173616,市立安樂國小,alps.kl.edu.tw
3499,173617,市立西定國小,sdes.kl.edu.tw
3500,173618,市立武崙國小,wlps.kl.edu.tw
3501,173619,市立中和國小,chps.kl.edu.tw
3502,173620,市立仙洞國小,sdps.kl.edu.tw
3503,173621,市立中山國小,cshps.kl.edu.tw
3504,173622,市立港西國小,gsps.kl.edu.tw
3505,173623,市立中華國小,ches.kl.edu.tw
